duration_sec,affiliation,student,age_group,gender,device_type,ai_familiarity,ai_use_time,detect_easy,ai_literacy,ai_course,social_media_time,score_total,avg_resp_time,avg_conf,attn_check1,attn_conf1,attn_check2,attn_conf2,attn_both,tp_count,tn_count,fp_count,fn_count,tp_rate,tn_rate,ai_img_seen,real_img_seen,ai_classes,device_other,img_count,q1_conf,q2_conf,q3_conf,q4_conf,q5_conf,q6_conf,q7_conf,q8_conf,q9_conf,q10_conf,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
17548,Class of 2028 (Sophomores),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,65,86,No,<30 min/day,6,12.3932,6.8000002,Yes,10,Yes,10,Yes,2,4,2,2,.5,.66666669,4,6,,,10,10,8,7,10,4,6,7,6,2,8,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
720,Class of 2029 (First-years),Yes,,Woman,Laptop,Somewhat familiar,No AI use,63,41,No,4-6 hrs/day,6,46.326302,6.5,Yes,8,Yes,10,Yes,3,3,2,2,.60000002,.60000002,5,5,,,25,10,8,7,4,5,7,6,3,9,6,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
24290,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,48,58,No,4-6 hrs/day,7,30.6346,6.0999999,Yes,4,Yes,7,Yes,3,4,2,1,.75,.66666669,4,6,,,17,6,10,7,3,5,5,2,9,8,6,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
204,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,35,17,No,1-2 hrs/day,5,7.6915998,7.4000001,No,9,Yes,6,No,4,1,2,3,.5714286,.33333334,7,3,,,10,6,8,5,10,8,10,7,7,7,6,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
236,Class of 2027 (Juniors),Yes,,Man,Laptop,Somewhat familiar,7-10 hrs/week,58,70,No,30 min-1 hr/day,6,11.2593,6,Yes,10,Yes,10,Yes,3,3,0,4,.42857143,1,7,3,,,12,7,4,8,9,2,6,4,6,9,5,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
262,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,4-6 hrs/week,11,21,No,2-4 hrs/day,8,10.2036,3.5999999,No,3,Yes,4,No,6,2,2,0,1,.5,6,4,,,10,3,4,4,4,2,5,5,3,5,1,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
400,Class of 2027 (Juniors),Yes,,Man,Mobile phone,Somewhat familiar,<1 hr/week,,,No,1-2 hrs/day,5,27.3703,6.9000001,Yes,10,Yes,10,Yes,2,3,2,3,.40000001,.60000002,5,5,,,10,9,10,6,8,4,3,4,10,5,10,FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
374,Class of 2026 (Seniors),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,49,51,Yes,1-2 hrs/day,7,17.0893,5.3000002,Yes,10,Yes,10,Yes,3,4,2,1,.75,.66666669,4,6,Ethics in the Age of Artificial Intelligence (DCS 2475),,10,8,2,7,7,6,5,5,7,5,1,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
430,Class of 2026 (Seniors),Yes,,Man,Laptop,Extremely familiar,4-6 hrs/week,87,,No,1-2 hrs/day,10,29.475401,8.6000004,Yes,10,Yes,10,Yes,4,6,0,0,1,1,4,6,,,10,10,10,10,8,4,10,8,10,9,7,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
179,Class of 2028 (Sophomores),Yes,,Man,Laptop,Very familiar,4-6 hrs/week,54,84,Yes,2-4 hrs/day,8,6.9947,7.4000001,No,3,Yes,10,No,4,4,0,2,.66666669,1,6,4,AI in the World (DCS 2470),,10,10,10,7,6,7,9,4,10,7,4,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
330,Class of 2028 (Sophomores),Yes,,Man,Laptop,Very familiar,4-6 hrs/week,49,76,No,30 min-1 hr/day,8,12.0785,5.6999998,Yes,10,Yes,10,Yes,3,5,1,1,.75,.83333331,4,6,,,11,7,3,5,5,2,6,10,6,8,5,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
232,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,25,51,No,30 min-1 hr/day,7,13.7499,5.1999998,Yes,7,No,7,No,5,2,2,1,.83333331,.5,6,4,,,10,6,8,3,7,3,6,6,4,4,5,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
501,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,No AI use,26,23,No,No social media,7,31.9783,5,Yes,7,Yes,10,Yes,4,3,3,0,1,.5,4,6,,,10,5,10,3,5,8,2,1,2,9,5,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
700,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,16,1,No,1-2 hrs/day,5,42.562698,5.5999999,Yes,8,Yes,8,Yes,3,2,4,1,.75,.33333334,4,6,,,10,7,3,3,7,5,6,9,6,7,3,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)"
1587,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,50,50,No,2-4 hrs/day,9,7.4176002,4.9000001,Yes,3,Yes,9,Yes,3,6,1,0,1,.85714287,3,7,,,10,6,4,10,3,5,3,4,5,5,4,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
14321,Class of 2026 (Seniors),Yes,,Non-binary / Third gender,Laptop,Somewhat familiar,No AI use,64,51,No,1-2 hrs/day,8,307.7955,6.1999998,Yes,8,Yes,10,Yes,6,2,1,1,.85714287,.66666669,7,3,,,10,6,8,5,8,4,7,5,6,8,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
12038,Class of 2029 (First-years),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,50,11,No,1-2 hrs/day,9,73.684502,7.5999999,Yes,6,Yes,8,Yes,4,5,0,1,.80000001,1,5,5,,,10,5,7,7,10,8,10,8,5,9,7,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
242,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,77,25,No,1-2 hrs/day,6,11.926,6,Yes,10,Yes,10,Yes,3,3,3,1,.75,.5,4,6,,,10,3,5,4,6,9,6,5,10,7,5,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
305,Class of 2029 (First-years),Yes,,Woman,Laptop,Slightly familiar,<1 hr/week,11,0,No,30 min-1 hr/day,8,14.104,4.9000001,Yes,8,Yes,10,Yes,4,4,2,0,1,.66666669,4,6,,,10,3,5,4,7,3,5,8,1,6,7,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
204,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,57,50,No,1-2 hrs/day,6,10.0022,5.8000002,Yes,10,Yes,10,Yes,4,2,1,3,.5714286,.66666669,7,3,,,10,6,9,7,6,4,8,5,6,2,5,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
623,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,40,73,,1-2 hrs/day,9,39.315102,6.5999999,Yes,10,Yes,10,Yes,4,5,1,0,1,.83333331,4,6,,,10,8,8,7,9,6,6,5,6,5,6,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
1268,Class of 2027 (Juniors),Yes,,Man,Laptop,Extremely familiar,1-3 hrs/week,61,77,No,1-2 hrs/day,6,95.4104,7.1999998,Yes,10,Yes,10,Yes,4,2,3,1,.80000001,.40000001,5,5,,,10,10,8,5,7,8,10,7,6,6,5,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
165,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,4-6 hrs/week,48,71,No,2-4 hrs/day,4,7.25,5.4000001,Yes,7,Yes,9,Yes,2,2,2,4,.33333334,.5,6,4,,,10,6,5,7,5,3,7,5,3,8,5,FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
197,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,4-6 hrs/week,34,80,Yes,2-4 hrs/day,8,7.7718,7.8000002,Yes,4,No,8,No,3,5,2,0,1,.71428573,3,7,"Artificial Intelligence (CSCI 2400),Computational Creativity (CSCI 3725)",,10,10,10,7,3,8,8,10,10,10,2,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
445,Class of 2029 (First-years),Yes,,Man,Mobile phone,Very familiar,1-3 hrs/week,,,No,30 min-1 hr/day,7,35.418999,7.5999999,Yes,9,Yes,10,Yes,3,4,0,3,.5,1,6,4,,,10,8,8,8,10,9,2,10,10,6,5,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
265,Class of 2028 (Sophomores),Yes,,Woman,Other,Somewhat familiar,No AI use,13,7,No,1-2 hrs/day,6,16.7295,5.9000001,Yes,8,Yes,9,Yes,4,2,2,2,.66666669,.5,6,4,,IPad,10,4,1,7,7,4,5,4,8,9,10,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
253,Class of 2028 (Sophomores),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,13,32,No,1-2 hrs/day,10,11.76,5.8000002,No,5,Yes,4,No,6,4,0,0,1,1,6,4,,,10,7,7,7,6,5,4,7,4,3,8,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
203,Class of 2029 (First-years),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,38,50,No,1-2 hrs/day,9,8.526,5.8000002,Yes,10,Yes,8,Yes,5,4,1,0,1,.80000001,5,5,,,10,6,2,6,7,4,3,10,7,9,4,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
231,Class of 2029 (First-years),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,15,18,No,2-4 hrs/day,7,10.9432,4.9000001,Yes,3,Yes,10,Yes,5,2,3,0,1,.40000001,5,5,,,10,3,4,3,8,5,3,5,7,6,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
353,Class of 2029 (First-years),Yes,,Woman,Laptop,Slightly familiar,No AI use,60,55,No,1-2 hrs/day,7,21.0417,6.6999998,Yes,8,Yes,10,Yes,3,4,2,1,.75,.66666669,4,6,,,12,6,4,6,8,10,7,6,6,6,8,"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
492,Class of 2028 (Sophomores),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,26,69,No,1-2 hrs/day,6,16.0909,5.4000001,Yes,7,Yes,9,Yes,2,4,4,0,1,.5,2,8,,,10,7,9,2,7,10,2,2,6,3,6,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
299,Class of 2029 (First-years),Yes,,Man,Mobile phone,Somewhat familiar,No AI use,10,75,No,2-4 hrs/day,5,18.794399,4.5999999,Yes,5,No,,No,3,2,1,4,.42857143,.66666669,7,3,,,10,3,6,8,1,2,6,4,3,7,6,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
382,Class of 2026 (Seniors),Yes,,Non-binary / Third gender,Laptop,Somewhat familiar,No AI use,0,0,No,1-2 hrs/day,7,22.5089,3.5,Yes,10,Yes,10,Yes,4,3,1,2,.66666669,.75,6,4,,,10,5,2,5,2,2,2,5,5,5,2,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
20065,Class of 2029 (First-years),Yes,,Man,Laptop,Very familiar,1-3 hrs/week,65,31,No,30 min-1 hr/day,6,681.505,6.8000002,Yes,3,Yes,10,Yes,4,2,3,1,.80000001,.40000001,5,5,,,10,10,9,5,5,8,7,8,8,2,6,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
387,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,4-6 hrs/week,79,76,No,2-4 hrs/day,9,23.672701,7.6999998,Yes,10,Yes,10,Yes,5,4,0,1,.83333331,1,6,4,,,10,6,10,8,8,9,10,4,8,6,8,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
367,Class of 2029 (First-years),Yes,,Man,Laptop,Somewhat familiar,4-6 hrs/week,37,68,No,2-4 hrs/day,10,15.2739,8.3999996,Yes,10,Yes,10,Yes,6,4,0,0,1,1,6,4,,,10,6,8,10,9,10,10,10,8,7,6,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
196,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,16,38,No,30 min-1 hr/day,5,7.7305999,6.5999999,Yes,8,No,2,No,3,2,4,1,.75,.33333334,4,6,,,10,10,7,8,7,7,4,6,4,6,7,FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
1721,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,<1 hr/week,,49,No,2-4 hrs/day,7,159.30701,8.3000002,Yes,10,Yes,10,Yes,4,3,1,2,.66666669,.75,6,4,,,10,10,9,10,8,6,9,7,10,8,6,"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
8114,Class of 2026 (Seniors),Yes,,Man,Laptop,Slightly familiar,4-6 hrs/week,0,26,No,30 min-1 hr/day,4,22.9751,2.3,Yes,8,Yes,8,Yes,2,2,4,2,.5,.33333334,4,6,,,10,2,2,2,3,3,2,2,2,2,3,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
199,Class of 2026 (Seniors),Yes,,Woman,Laptop,Slightly familiar,1-3 hrs/week,48,51,No,30 min-1 hr/day,7,9.2361002,6.6999998,Yes,4,Yes,10,Yes,5,2,2,1,.83333331,.5,6,4,,,10,7,5,3,10,7,10,7,5,7,6,TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
196,Class of 2027 (Juniors),Yes,,Woman,Laptop,Somewhat familiar,4-6 hrs/week,79,80,No,30 min-1 hr/day,9,7.7909999,7.4000001,Yes,10,Yes,10,Yes,4,5,0,1,.80000001,1,5,5,,,10,3,7,8,6,9,6,9,10,8,8,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
16056,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,No AI use,34,13,No,2-4 hrs/day,7,7.2456002,4.9000001,Yes,8,Yes,9,Yes,3,4,2,1,.75,.66666669,4,6,,,10,4,6,4,6,4,7,7,6,2,3,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
15315,Faculty/Staff,No,35-44,Woman,Laptop,Very familiar,4-6 hrs/week,62,57,No,30 min-1 hr/day,7,21.311399,6.5,Yes,10,Yes,10,Yes,3,4,1,2,.60000002,.80000001,5,5,,,10,8,9,6,5,6,6,6,3,6,10,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
8654,Class of 2029 (First-years),Yes,,Man,Laptop,Very familiar,4-6 hrs/week,65,77,Yes,1-2 hrs/day,7,9.6020002,7.3000002,Yes,9,Yes,10,Yes,5,2,1,2,.71428573,.66666669,7,3,Digital Text Analysis (DCS 2500),,10,8,6,7,10,10,8,4,10,4,6,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit)
15212,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,51,38,No,<30 min/day,4,20.068399,4.6999998,Yes,7,Yes,8,Yes,2,2,4,2,.5,.33333334,4,6,,,10,7,6,4,4,3,6,3,7,2,5,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
